Division ID,Rd1 Layout,Rd2 Layout,Rd3 Layout,Rd1 Last Hole Length,Rd2 Last Hole Length,Rd3 Last Hole Length,Place,Points,Name,PDGA Number,Rating,Par,Rd1,Rd2,Rd3,Rd1 Rating,Rd2 Rating,Rd3 Rating,Total,Event,Major
MA40,59.0,59.0,,5590.0,5590.0,5590.0,4.0,4.0,Alastair Gower,253390.0,734.0,+17,65.0,70.0,998.0,818.0,764.0,,135.0,BIRN Amateur Championships ,0
MA50,59.0,59.0,,5590.0,5590.0,5590.0,1.0,6.0,Euan Pettitt,58203.0,880.0,+9,66.0,61.0,998.0,808.0,862.0,,127.0,BIRN Amateur Championships ,0
MA50,59.0,59.0,,5590.0,5590.0,5590.0,2.0,3.0,Paul Molloy,116914.0,838.0,+11,64.0,65.0,998.0,829.0,818.0,,129.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,1.0,64.0,Jack Edgar,173197.0,918.0,-11,55.0,52.0,998.0,928.0,961.0,,107.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,2.0,60.0,Ewan Penman,205573.0,894.0,-8,57.0,53.0,998.0,906.0,950.0,,110.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,3.0,56.0,Ritchie Gardner,205247.0,874.0,-7,56.0,55.0,998.0,917.0,928.0,,111.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,4.0,52.0,Callum Taylor,253060.0,902.0,-6,57.0,55.0,998.0,906.0,928.0,,112.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,5.0,48.0,Alan Davidson,107583.0,895.0,-5,56.0,57.0,998.0,917.0,906.0,,113.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,6.0,44.0,Cole Hamilton,107940.0,883.0,-4,55.0,59.0,998.0,928.0,884.0,,114.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,7.0,40.0,Kyle Roderick,203687.0,877.0,-1,61.0,56.0,998.0,862.0,917.0,,117.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,8.0,36.0,Penn Glendinning,167625.0,872.0,E,62.0,56.0,998.0,851.0,917.0,,118.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,9.0,32.0,Thomas Wells,237667.0,881.0,+1,59.0,60.0,998.0,884.0,873.0,,119.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,10.0,28.0,Tiffany Strandbygaard,144811.0,890.0,+2,62.0,58.0,998.0,851.0,895.0,,120.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,10.0,28.0,A.J. Cotnoir,37818.0,865.0,+2,60.0,60.0,998.0,873.0,873.0,,120.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,12.0,20.0,Seamus Scanlon,11756.0,913.0,+3,62.0,59.0,998.0,851.0,884.0,,121.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,12.0,20.0,Laurence Jordan,120349.0,869.0,+3,59.0,62.0,998.0,884.0,851.0,,121.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,14.0,12.0,Martin Hill,132715.0,914.0,+4,66.0,56.0,998.0,808.0,917.0,,122.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,15.0,8.0,Adrian Sorin Mutei,239072.0,821.0,+7,65.0,60.0,998.0,818.0,873.0,,125.0,BIRN Amateur Championships ,0
MA2,59.0,59.0,,5590.0,5590.0,5590.0,15.0,8.0,Benny Sood,245564.0,861.0,+7,62.0,63.0,998.0,851.0,840.0,,125.0,BIRN Amateur Championships ,0
MA3,59.0,59.0,,5590.0,5590.0,5590.0,1.0,33.0,Callum Girdwood,252442.0,870.0,-2,62.0,54.0,998.0,851.0,939.0,,116.0,BIRN Amateur Championships ,0
MA3,59.0,59.0,,5590.0,5590.0,5590.0,2.0,30.0,Richard Backhouse,260906.0,841.0,+1,62.0,57.0,998.0,851.0,906.0,,119.0,BIRN Amateur Championships ,0
MA3,59.0,59.0,,5590.0,5590.0,5590.0,3.0,27.0,Alex Burton,233465.0,823.0,+2,61.0,59.0,998.0,862.0,884.0,,120.0,BIRN Amateur Championships ,0
MA3,59.0,59.0,,5590.0,5590.0,5590.0,4.0,24.0,Phil Kirby,243795.0,874.0,+3,63.0,58.0,998.0,840.0,895.0,,121.0,BIRN Amateur Championships ,0
MA3,59.0,59.0,,5590.0,5590.0,5590.0,4.0,24.0,John Hood,113996.0,857.0,+3,58.0,63.0,998.0,895.0,840.0,,121.0,BIRN Amateur Championships ,0
MA3,59.0,59.0,,5590.0,5590.0,5590.0,4.0,24.0,Ross Brown,239336.0,853.0,+3,57.0,64.0,998.0,906.0,829.0,,121.0,BIRN Amateur Championships ,0
MA3,59.0,59.0,,5590.0,5590.0,5590.0,7.0,15.0,Euan Boyle,228348.0,780.0,+9,63.0,64.0,998.0,840.0,829.0,,127.0,BIRN Amateur Championships ,0
MA3,59.0,59.0,,5590.0,5590.0,5590.0,7.0,15.0,James Reddaway,259983.0,819.0,+9,62.0,65.0,998.0,851.0,818.0,,127.0,BIRN Amateur Championships ,0
MA3,59.0,59.0,,5590.0,5590.0,5590.0,9.0,9.0,Peter Morrison,188781.0,847.0,+10,66.0,62.0,998.0,808.0,851.0,,128.0,BIRN Amateur Championships ,0
MA3,59.0,59.0,,5590.0,5590.0,5590.0,10.0,6.0,Kristopher Glen,228499.0,787.0,+11,67.0,62.0,998.0,797.0,851.0,,129.0,BIRN Amateur Championships ,0
MA3,59.0,59.0,,5590.0,5590.0,5590.0,11.0,3.0,Danny Glen,226281.0,826.0,+12,64.0,66.0,998.0,829.0,808.0,,130.0,BIRN Amateur Championships ,0
MA4,59.0,59.0,,5590.0,5590.0,5590.0,1.0,8.0,Max Winkelmann,267526.0,,+8,63.0,63.0,998.0,840.0,840.0,,126.0,BIRN Amateur Championships ,0
MA4,59.0,59.0,,5590.0,5590.0,5590.0,2.0,6.0,Jason Glen,226786.0,812.0,+12,66.0,64.0,998.0,808.0,829.0,,130.0,BIRN Amateur Championships ,0
MA4,59.0,59.0,,5590.0,5590.0,5590.0,3.0,4.0,Theo Craig,,,+14,68.0,64.0,998.0,786.0,829.0,,132.0,BIRN Amateur Championships ,0
MA4,59.0,59.0,,5590.0,5590.0,5590.0,4.0,2.0,Shaun MacEachen,239209.0,724.0,+27,70.0,75.0,998.0,764.0,709.0,,145.0,BIRN Amateur Championships ,0
MJ12,59.0,59.0,,5590.0,5590.0,5590.0,1.0,1.0,Rowan Gower,253389.0,630.0,+32,77.0,73.0,998.0,687.0,731.0,,150.0,BIRN Amateur Championships ,0
MJ10,59.0,59.0,,5590.0,5590.0,5590.0,1.0,0.5,Jake Wells,,,+83,98.0,103.0,998.0,457.0,402.0,,201.0,BIRN Amateur Championships ,0
MJ08,59.0,59.0,,5590.0,5590.0,5590.0,1.0,0.5,Maverick Beaumont,252560.0,565.0,+56,87.0,87.0,998.0,577.0,577.0,,174.0,BIRN Amateur Championships ,0
MPO,60.0,55.0,,6184.0,4416.0,4416.0,1.0,40.0,Rick Rick,37024.0,971.0,-16,54.0,45.0,998.0,980.0,992.0,,99.0,RRR : Rosshall-Ruchill Rumble 2023,0
MPO,60.0,55.0,,6184.0,4416.0,4416.0,2.0,35.0,Sami Havuluoto,112593.0,956.0,-13,54.0,48.0,998.0,980.0,953.0,,102.0,RRR : Rosshall-Ruchill Rumble 2023,0
MPO,60.0,55.0,,6184.0,4416.0,4416.0,3.0,30.0,Pete Dawson,8870.0,970.0,-11,58.0,46.0,998.0,942.0,979.0,,104.0,RRR : Rosshall-Ruchill Rumble 2023,0
MPO,60.0,55.0,,6184.0,4416.0,4416.0,3.0,30.0,Ben Preston,144400.0,935.0,-11,52.0,52.0,998.0,1000.0,901.0,,104.0,RRR : Rosshall-Ruchill Rumble 2023,0
MPO,60.0,55.0,,6184.0,4416.0,4416.0,5.0,20.0,Jester Wilson,8817.0,933.0,-7,61.0,47.0,998.0,913.0,966.0,,108.0,RRR : Rosshall-Ruchill Rumble 2023,0
MPO,60.0,55.0,,6184.0,4416.0,4416.0,5.0,20.0,Patrick McCauley,106061.0,905.0,-7,56.0,52.0,998.0,961.0,901.0,,108.0,RRR : Rosshall-Ruchill Rumble 2023,0
MPO,60.0,55.0,,6184.0,4416.0,4416.0,7.0,10.0,Ben Heywood,144476.0,933.0,-5,62.0,48.0,998.0,903.0,953.0,,110.0,RRR : Rosshall-Ruchill Rumble 2023,0
MPO,60.0,55.0,,6184.0,4416.0,4416.0,8.0,5.0,Christopher Burrows,144470.0,889.0,+7,63.0,59.0,998.0,894.0,810.0,,122.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA1,55.0,60.0,,4416.0,6184.0,4416.0,1.0,40.0,Jack Edgar,173197.0,925.0,-10,48.0,57.0,998.0,953.0,952.0,,105.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA1,55.0,60.0,,4416.0,6184.0,4416.0,2.0,35.0,Fergus McLean,176700.0,915.0,-10,46.0,59.0,998.0,979.0,932.0,,105.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA1,55.0,60.0,,4416.0,6184.0,4416.0,3.0,30.0,Alan Davidson,107583.0,899.0,-6,51.0,58.0,998.0,914.0,942.0,,109.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA1,55.0,60.0,,4416.0,6184.0,4416.0,4.0,25.0,Martin Hill,132715.0,904.0,-5,48.0,62.0,998.0,953.0,903.0,,110.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA1,55.0,60.0,,4416.0,6184.0,4416.0,5.0,20.0,Ewan Penman,205573.0,902.0,+2,54.0,63.0,998.0,875.0,894.0,,117.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA1,55.0,60.0,,4416.0,6184.0,4416.0,6.0,15.0,Tiffany Strandbygaard,144811.0,886.0,+9,51.0,73.0,998.0,914.0,797.0,,124.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA1,55.0,60.0,,4416.0,6184.0,4416.0,7.0,10.0,Peter Dagen,,,+13,62.0,66.0,998.0,771.0,865.0,,128.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA1,55.0,60.0,,4416.0,6184.0,4416.0,8.0,0.0,Ben Bolton,179709.0,901.0,,51.0,999.0,998.0,914.0,,,999.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA40,55.0,60.0,,4416.0,6184.0,4416.0,1.0,16.0,Lloyd Wells,201061.0,900.0,-4,51.0,60.0,998.0,914.0,923.0,,111.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA40,55.0,60.0,,4416.0,6184.0,4416.0,2.0,12.0,Graham McGill,171402.0,896.0,-1,54.0,60.0,998.0,875.0,923.0,,114.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA40,55.0,60.0,,4416.0,6184.0,4416.0,3.0,8.0,Trevor Bechtel,8805.0,902.0,+10,55.0,70.0,998.0,862.0,826.0,,125.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA40,55.0,60.0,,4416.0,6184.0,4416.0,3.0,8.0,Robert Ng,124381.0,891.0,+10,55.0,70.0,998.0,862.0,826.0,,125.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA50,55.0,60.0,,4416.0,6184.0,4416.0,1.0,15.0,Seamus Scanlon,11756.0,904.0,-6,47.0,62.0,998.0,966.0,903.0,,109.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA50,55.0,60.0,,4416.0,6184.0,4416.0,2.0,12.0,Paul Molloy,116914.0,845.0,+7,53.0,69.0,998.0,888.0,836.0,,122.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA50,55.0,60.0,,4416.0,6184.0,4416.0,3.0,9.0,Peter Keightley,146860.0,846.0,+14,57.0,72.0,998.0,836.0,807.0,,129.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA50,55.0,60.0,,4416.0,6184.0,4416.0,4.0,6.0,Hugh Watson,230206.0,820.0,+16,58.0,73.0,998.0,823.0,797.0,,131.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA50,55.0,60.0,,4416.0,6184.0,4416.0,5.0,3.0,Arvind Sood,245565.0,683.0,+33,67.0,81.0,998.0,706.0,720.0,,148.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA2,55.0,60.0,,4416.0,6184.0,4416.0,1.0,32.0,Ritchie Gardner,205247.0,881.0,+5,56.0,64.0,998.0,849.0,884.0,,120.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA2,55.0,60.0,,4416.0,6184.0,4416.0,2.0,28.0,Thomas Wells,237667.0,887.0,+6,56.0,65.0,998.0,849.0,874.0,,121.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA2,55.0,60.0,,4416.0,6184.0,4416.0,3.0,24.0,Adrian Sorin Mutei,239072.0,829.0,+9,58.0,66.0,998.0,823.0,865.0,,124.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA2,55.0,60.0,,4416.0,6184.0,4416.0,3.0,24.0,Kyle Roderick,203687.0,880.0,+9,55.0,69.0,998.0,862.0,836.0,,124.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA2,55.0,60.0,,4416.0,6184.0,4416.0,5.0,16.0,Benny Sood,245564.0,855.0,+10,53.0,72.0,998.0,888.0,807.0,,125.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA2,55.0,60.0,,4416.0,6184.0,4416.0,6.0,12.0,Tony Deebank,171338.0,877.0,+11,56.0,70.0,998.0,849.0,826.0,,126.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA2,55.0,60.0,,4416.0,6184.0,4416.0,7.0,8.0,Callum Beattie,147378.0,835.0,+14,60.0,69.0,998.0,797.0,836.0,,129.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA2,55.0,60.0,,4416.0,6184.0,4416.0,8.0,4.0,Thomas Dunn,257437.0,798.0,+16,60.0,71.0,998.0,797.0,817.0,,131.0,RRR : Rosshall-Ruchill Rumble 2023,0
FA2,55.0,60.0,,4416.0,6184.0,4416.0,1.0,4.0,Roisin Kelly,,,+25,65.0,75.0,998.0,732.0,778.0,,140.0,RRR : Rosshall-Ruchill Rumble 2023,0
FA2,55.0,60.0,,4416.0,6184.0,4416.0,2.0,2.0,Flora Rougvie,273751.0,,+39,67.0,87.0,998.0,706.0,662.0,,154.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA3,60.0,55.0,,6184.0,4416.0,4416.0,1.0,42.0,Richard Backhouse,260906.0,868.0,-5,59.0,51.0,998.0,932.0,914.0,,110.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA3,60.0,55.0,,6184.0,4416.0,4416.0,2.0,39.0,John Hood,113996.0,858.0,-1,60.0,54.0,998.0,923.0,875.0,,114.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA3,60.0,55.0,,6184.0,4416.0,4416.0,3.0,36.0,Ross Brown,239336.0,852.0,+5,65.0,55.0,998.0,874.0,862.0,,120.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA3,60.0,55.0,,6184.0,4416.0,4416.0,4.0,33.0,Alex Burton,233465.0,875.0,+6,67.0,54.0,998.0,855.0,875.0,,121.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA3,60.0,55.0,,6184.0,4416.0,4416.0,5.0,30.0,Laura Fyfe,150220.0,826.0,+7,64.0,58.0,998.0,884.0,823.0,,122.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA3,60.0,55.0,,6184.0,4416.0,4416.0,6.0,27.0,Euan Boyle,228348.0,796.0,+10,65.0,60.0,998.0,874.0,797.0,,125.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA3,60.0,55.0,,6184.0,4416.0,4416.0,7.0,24.0,Callum Girdwood,252442.0,870.0,+11,67.0,59.0,998.0,855.0,810.0,,126.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA3,60.0,55.0,,6184.0,4416.0,4416.0,8.0,21.0,Jason Glen,226786.0,813.0,+12,69.0,58.0,998.0,836.0,823.0,,127.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA3,60.0,55.0,,6184.0,4416.0,4416.0,8.0,21.0,Max Winkelmann,267526.0,841.0,+12,67.0,60.0,998.0,855.0,797.0,,127.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA3,60.0,55.0,,6184.0,4416.0,4416.0,10.0,15.0,Kristopher Glen,228499.0,803.0,+14,68.0,61.0,998.0,845.0,784.0,,129.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA3,60.0,55.0,,6184.0,4416.0,4416.0,11.0,12.0,Ash Riley,,,+16,72.0,59.0,998.0,807.0,810.0,,131.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA3,60.0,55.0,,6184.0,4416.0,4416.0,12.0,9.0,Peter Morrison,188781.0,850.0,+19,73.0,61.0,998.0,797.0,784.0,,134.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA3,60.0,55.0,,6184.0,4416.0,4416.0,13.0,6.0,Shaun MacEachen,239209.0,723.0,+21,70.0,66.0,998.0,826.0,719.0,,136.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA3,60.0,55.0,,6184.0,4416.0,4416.0,14.0,3.0,Leo Tan,257117.0,735.0,+27,83.0,59.0,998.0,701.0,810.0,,142.0,RRR : Rosshall-Ruchill Rumble 2023,0
MA1,56.0,56.0,,5056.0,5056.0,5056.0,1.0,60.0,Asim Ali,133094.0,958.0,-14,46.0,52.0,998.0,997.0,924.0,,98.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA1,56.0,56.0,,5056.0,5056.0,5056.0,2.0,55.0,Daniel Morgan,140118.0,885.0,-11,50.0,51.0,998.0,948.0,936.0,,101.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA1,56.0,56.0,,5056.0,5056.0,5056.0,3.0,50.0,David Gilkinson,140120.0,908.0,-10,53.0,49.0,998.0,911.0,961.0,,102.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA1,56.0,56.0,,5056.0,5056.0,5056.0,4.0,45.0,Ewan Penman,205573.0,902.0,-9,53.0,50.0,998.0,911.0,948.0,,103.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA1,56.0,56.0,,5056.0,5056.0,5056.0,5.0,40.0,Graham McGill,171402.0,896.0,-6,51.0,55.0,998.0,936.0,887.0,,106.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA1,56.0,56.0,,5056.0,5056.0,5056.0,6.0,35.0,Chris Bialecki,,,-5,54.0,53.0,998.0,899.0,911.0,,107.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA1,56.0,56.0,,5056.0,5056.0,5056.0,7.0,30.0,Sean Craig,137639.0,919.0,-4,54.0,54.0,998.0,899.0,899.0,,108.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA1,56.0,56.0,,5056.0,5056.0,5056.0,8.0,25.0,Jake Walpole,124575.0,912.0,-3,55.0,54.0,998.0,887.0,899.0,,109.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA1,56.0,56.0,,5056.0,5056.0,5056.0,8.0,25.0,Isaac McCauley,182219.0,890.0,-3,55.0,54.0,998.0,887.0,899.0,,109.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA1,56.0,56.0,,5056.0,5056.0,5056.0,8.0,25.0,Patrick McGeough,176105.0,887.0,-3,54.0,55.0,998.0,899.0,887.0,,109.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA1,56.0,56.0,,5056.0,5056.0,5056.0,8.0,25.0,Matt Davis,197725.0,928.0,-3,51.0,58.0,998.0,936.0,850.0,,109.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA1,56.0,56.0,,5056.0,5056.0,5056.0,12.0,5.0,Andrew Coulter,184370.0,858.0,-2,57.0,53.0,998.0,862.0,911.0,,110.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
FA1,56.0,56.0,,5056.0,5056.0,5056.0,1.0,12.0,Bronagh Murray,236950.0,647.0,+29,69.0,72.0,998.0,715.0,678.0,,141.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
FA1,56.0,56.0,,5056.0,5056.0,5056.0,2.0,9.0,Aobh Sharvin,148934.0,673.0,+35,69.0,78.0,998.0,715.0,604.0,,147.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
FA1,56.0,56.0,,5056.0,5056.0,5056.0,3.0,6.0,Corey Hanna,251491.0,573.0,+40,77.0,75.0,998.0,617.0,641.0,,152.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
FA1,56.0,56.0,,5056.0,5056.0,5056.0,4.0,3.0,Leannae Dowey,,,+101,105.0,108.0,998.0,273.0,236.0,,213.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA2,56.0,56.0,,5056.0,5056.0,5056.0,1.0,36.0,Ritchie Gardner,205247.0,881.0,-4,53.0,55.0,998.0,911.0,887.0,,108.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA2,56.0,56.0,,5056.0,5056.0,5056.0,2.0,32.0,Peter Campbell,180867.0,858.0,-2,53.0,57.0,998.0,911.0,862.0,,110.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA2,56.0,56.0,,5056.0,5056.0,5056.0,3.0,28.0,Markus Condren,257867.0,840.0,+1,56.0,57.0,998.0,875.0,862.0,,113.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA2,56.0,56.0,,5056.0,5056.0,5056.0,4.0,24.0,Peter Morrison,188781.0,850.0,+4,58.0,58.0,998.0,850.0,850.0,,116.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA2,56.0,56.0,,5056.0,5056.0,5056.0,4.0,24.0,Harry McCallum,153637.0,866.0,+4,55.0,61.0,998.0,887.0,813.0,,116.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA2,56.0,56.0,,5056.0,5056.0,5056.0,6.0,16.0,Pádraig Mulholland,178970.0,847.0,+7,59.0,60.0,998.0,838.0,825.0,,119.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA2,56.0,56.0,,5056.0,5056.0,5056.0,7.0,12.0,Evan Vellis,125510.0,844.0,+9,58.0,63.0,998.0,850.0,789.0,,121.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA2,56.0,56.0,,5056.0,5056.0,5056.0,8.0,8.0,Nate Yarr,118432.0,825.0,+10,59.0,63.0,998.0,838.0,789.0,,122.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA2,56.0,56.0,,5056.0,5056.0,5056.0,9.0,4.0,Andrew Janes,153413.0,835.0,+16,65.0,63.0,998.0,764.0,789.0,,128.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,1.0,45.0,Ross Brown,239336.0,852.0,+1,55.0,58.0,998.0,887.0,850.0,,113.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,2.0,42.0,Alan Hogg,221136.0,824.0,+3,56.0,59.0,998.0,875.0,838.0,,115.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,3.0,39.0,Alec Schmidt,245596.0,841.0,+4,56.0,60.0,998.0,875.0,825.0,,116.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,4.0,36.0,Kristopher Glen,228499.0,803.0,+9,61.0,60.0,998.0,813.0,825.0,,121.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,4.0,36.0,Jason Glen,226786.0,813.0,+9,60.0,61.0,998.0,825.0,813.0,,121.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,6.0,30.0,Neil Gordan,,,+10,60.0,62.0,998.0,825.0,801.0,,122.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,7.0,27.0,David Finley,188784.0,813.0,+11,60.0,63.0,998.0,825.0,789.0,,123.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,8.0,24.0,Jonathan Workman,,,+14,61.0,65.0,998.0,813.0,764.0,,126.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,9.0,21.0,Brian Rainey,185961.0,723.0,+20,64.0,68.0,998.0,776.0,727.0,,132.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,10.0,18.0,Marc Boyd,,,+24,65.0,71.0,998.0,764.0,690.0,,136.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,11.0,15.0,Thoren Long,,,+26,69.0,69.0,998.0,715.0,715.0,,138.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,12.0,12.0,Pádraig Ó Gráda,237396.0,712.0,+28,71.0,69.0,998.0,690.0,715.0,,140.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,13.0,9.0,Tobi Bialecki,,,+30,68.0,74.0,998.0,727.0,653.0,,142.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,14.0,6.0,Richard Thompson,,,+81,96.0,97.0,998.0,383.0,371.0,,193.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MA3,56.0,56.0,,5056.0,5056.0,5056.0,15.0,0.0,Sean Henry,,,,83.0,888.0,998.0,543.0,,,999.0,Hyzer on the Hill DGC Stormont Estate 2023 - Sponsored By Whale Sacs,0
MPO,63.0,63.0,65.0,6727.0,6727.0,7127.0,1.0,67.5,Charlie O'Brien,52595.0,985.0,-27,60.0,53.0,51.0,985.0,1043.0,1044.0,164.0,Scottish National Championships,1
MPO,63.0,63.0,65.0,6727.0,6727.0,7127.0,2.0,60.0,Joe O'Brien,64002.0,1005.0,-9,62.0,56.0,64.0,969.0,1018.0,930.0,182.0,Scottish National Championships,1
